FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-06-02,10:06:46,Morelos,670,Disponible
2025-06-02,10:06:46,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-06-02,10:06:46,Puebla,606,Disponible
2025-06-02,10:06:46,Querétaro,ERROR,No disponible/Error reportado por la API
2025-06-02,10:06:46,Quintana Roo,9,Disponible
2025-06-02,10:06:46,San Luis Potosí,520,Disponible
2025-06-02,10:06:46,SABG,0,Disponible
2025-06-02,10:06:46,Sinaloa,294,Disponible
2025-06-02,10:06:46,Tabasco,467,Disponible
2025-06-02,10:06:46,Tlaxcala,22,Disponible
2025-06-02,10:06:46,Veracruz,ERROR,No disponible/Error reportado por la API
2025-06-02,10:06:46,Yucatán,16,Disponible
2025-06-02,10:06:46,Zacatecas,446,Disponible
2025-06-02,10:06:46,COFECE,100,Disponible
2025-06-02,10:06:46,CNDH,45,Disponible
2025-06-03,10:03:12,Aguascalientes,1620,Disponible
2025-06-03,10:03:12,Baja California Sur,80,Disponible
2025-06-03,10:03:12,Campeche,138,Disponible
2025-06-03,10:03:12,Chiapas,798,Disponible
2025-06-03,10:03:12,Chihuahua,793,Disponible
2025-06-03,10:03:12,Coahuila,220,Disponible
2025-06-03,10:03:12,Durango,1775,Disponible
2025-06-03,10:03:12,México,6853,Disponible
2025-06-03,10:03:12,Guanajuato,509,Disponible
2025-06-03,10:03:12,Guerrero,29,Disponible
2025-06-03,10:03:12,INEGI,3394,Disponible
2025-06-03,10:03:12,Jalisco,2105,Disponible
2025-06-03,10:03:12,Michoacán,ERROR,No disponible/Error reportado por la API
2025-06-03,10:03:12,Morelos,670,Disponible
2025-06-03,10:03:12,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-06-03,10:03:12,Puebla,606,Disponible
2025-06-03,10:03:12,Querétaro,ERROR,No disponible/Error reportado por la API
2025-06-03,10:03:12,Quintana Roo,9,Disponible
2025-06-03,10:03:12,San Luis Potosí,520,Disponible
2025-06-03,10:03:12,SABG,205559,Disponible
2025-06-03,10:03:12,Sinaloa,294,Disponible
2025-06-03,10:03:12,Tabasco,467,Disponible
2025-06-03,10:03:12,Tlaxcala,22,Disponible
2025-06-03,10:03:12,Veracruz,62,Disponible
2025-06-03,10:03:12,Yucatán,16,Disponible
2025-06-03,10:03:12,Zacatecas,446,Disponible
2025-06-03,10:03:12,COFECE,100,Disponible
2025-06-03,10:03:12,CNDH,45,Disponible
